Node ID,X,Y
2731,121.465904,31.286046
2732,121.50556,31.274654
2733,121.498115,31.230764
2734,121.484949,31.285673
2735,121.584216,31.171474
2736,121.529374,31.269349
2737,121.468277,31.269566
2738,121.524339,31.302942
2739,121.446238,31.271404
2740,121.415702,31.265869
2741,121.492267,31.221958
2742,121.45249,31.247391
2743,121.398822,31.2867
2744,121.53289,31.149322
2745,121.440241,31.196301
2746,121.473656,31.271355
2747,121.521402,31.231057
2748,121.462749,31.259183
2749,121.428307,31.260008
2750,121.488812,31.21443
2751,121.452076,31.279696
2752,121.523952,31.261087
2753,121.465768,31.275957
2754,121.600079,31.20509
2755,121.454659,31.189355
2756,121.445564,31.173943
2757,121.527282,31.201575
2758,121.490592,31.279209
2759,121.541829,31.259417
2760,121.612657,31.177099
2761,121.481936,31.211122
2762,121.547094,31.230407
2763,121.45405,31.260958
2764,121.519468,31.291675
2765,121.417999,31.212594
2766,121.431365,31.189691
2767,121.530122,31.289408
2768,121.59327,31.217729
2769,121.500491,31.238079
2770,121.525325,31.175902
2771,121.404811,31.157523
2772,121.400841,31.195042
2773,121.472897,31.238813
2774,121.380609,31.23244
2775,121.415214,31.20777
2776,121.50087,31.238421
2777,121.499559,31.175079
2778,121.473833,31.172756
2779,121.427707,31.293484
2780,121.479605,31.249856
2781,121.561433,31.214136
2782,121.398215,31.170254
2783,121.425552,31.153913
2784,121.479423,31.238101
2785,121.382776,31.205919
2786,121.613396,31.202389
2787,121.461778,31.208396
2788,121.516743,31.222736
2789,121.587581,31.165043
2790,121.472622,31.245168
2791,121.51504,31.274069
2792,121.527463,31.199735
2793,121.489448,31.265646
2794,121.463972,31.191293
2795,121.521123,31.149583
2796,121.390302,31.249785
2797,121.500283,31.280519
2798,121.410938,31.21714
2799,121.426586,31.192317
2800,121.463391,31.25782
2801,121.562719,31.164932
2802,121.468016,31.201255
2803,121.476682,31.252197
2804,121.523601,31.232217
2805,121.531982,31.303008
2806,121.603148,31.200339
2807,121.449415,31.212688
2808,121.538591,31.311495
2809,121.472281,31.167441
2810,121.528665,31.27502
2811,121.397536,31.252355
2812,121.454928,31.188585
2813,121.537008,31.292995
2814,121.454934,31.281258
2815,121.385482,31.215454
2816,121.387721,31.199038
2817,121.398142,31.218019
2818,121.427911,31.286495
2819,121.494497,31.265029
2820,121.487648,31.291054
2821,121.447835,31.198576
2822,121.478764,31.242043
2823,121.526312,31.280558
2824,121.442309,31.171768
2825,121.459434,31.209494
2826,121.426104,31.188534
2827,121.612393,31.220628
2828,121.506463,31.14887
2829,121.52369,31.159622
2830,121.601314,31.228705
2831,121.428339,31.288781
2832,121.396144,31.235563
2833,121.525291,31.175975
2834,121.405532,31.217959
2835,121.490513,31.279211
2836,121.423492,31.288561
2837,121.486081,31.211906
2838,121.466326,31.188768
2839,121.428234,31.185823
2840,121.41223,31.203308
2841,121.515179,31.215186
2842,121.485267,31.214596
2843,121.537446,31.263689
2844,121.490851,31.264206
2845,121.632065,31.186
2846,121.457229,31.188844
2847,121.486761,31.290208
2848,121.473044,31.208346
2849,121.45856,31.229337
2850,121.516029,31.237849
2851,121.482261,31.199053
2852,121.399002,31.182458
2853,121.484883,31.221267
2854,121.46028,31.245938
2855,121.52157,31.20039
2856,121.49747,31.289862
2857,121.506791,31.292931
2858,121.418138,31.131596
2859,121.420178,31.190744
2860,121.501413,31.209482
2861,121.459636,31.263849
2862,121.451162,31.251264
2863,121.396347,31.228445
2864,121.519004,31.208214
2865,121.452265,31.279385
2866,121.473203,31.218151
2867,121.608593,31.195887
2868,121.54947,31.225286
2869,121.421254,31.255289
2870,121.48924,31.260831
2871,121.529411,31.259347
2872,121.377057,31.225377
2873,121.442759,31.235477
2874,121.393259,31.268982
2875,121.537825,31.210114
2876,121.41017,31.229033
2877,121.507284,31.290744
2878,121.48336,31.160843
2879,121.392381,31.19948
2880,121.460517,31.24424
2881,121.420556,31.156759
2882,121.429249,31.205257
2883,121.433331,31.179972
2884,121.439851,31.22543
2885,121.47668,31.238529
2886,121.428883,31.27999
2887,121.539782,31.206887
2888,121.487424,31.231321
2889,121.392695,31.25969
2890,121.534706,31.262077
2891,121.479659,31.175329
2892,121.460312,31.221754
2893,121.432141,31.238538
2894,121.577944,31.166226
2895,121.628883,31.185642
2896,121.591386,31.18728
2897,121.555691,31.205031
2898,121.561086,31.229163
2899,121.471094,31.291436
2900,121.48333,31.264642
2901,121.407214,31.202945
2902,121.501583,31.274882
2903,121.516192,31.210744
2904,121.452702,31.216812
2905,121.461925,31.242424
2906,121.490697,31.159241
2907,121.560662,31.286791
2908,121.555667,31.255205
2909,121.584638,31.17227
2910,121.431864,31.192516
2911,121.574922,31.194443
2912,121.572026,31.195083
2913,121.459422,31.223858
2914,121.525535,31.156562
2915,121.601871,31.227393
2916,121.440618,31.194376
2917,121.502637,31.184863
2918,121.503637,31.2566
2919,121.515454,31.290516
2920,121.564753,31.261131
2921,121.496097,31.171451
2922,121.484261,31.24367
2923,121.458526,31.196939
2924,121.493406,31.158325
2925,121.53181,31.216069
2926,121.488355,31.252153
2927,121.520058,31.240325
2928,121.462719,31.184866
2929,121.481984,31.240592
2930,121.432624,31.181132
2931,121.534378,31.222839
2932,121.42849,31.261913
2933,121.5056,31.212181
2934,121.485325,31.222551
2935,121.411356,31.287813
2936,121.413723,31.245236
2937,121.595389,31.179652
2938,121.480065,31.200549
2939,121.402362,31.245282
2940,121.625898,31.178707
2941,121.392564,31.258299
2942,121.43682,31.219097
2943,121.453728,31.169562
2944,121.519363,31.254123
2945,121.501921,31.165622
2946,121.526015,31.256364
2947,121.459488,31.152783
2948,121.445134,31.166189
2949,121.521919,31.200707
2950,121.425071,31.272275
2951,121.522093,31.189238
2952,121.477898,31.251712
2953,121.602415,31.201413
2954,121.46379,31.254841
2955,121.473807,31.237742
2956,121.424377,31.276716
2957,121.50791,31.227715
2958,121.496258,31.155526
2959,121.529021,31.235354
2960,121.452553,31.234422
2961,121.447835,31.210415
2962,121.586225,31.184958
2963,121.497164,31.158029
2964,121.409536,31.146141
2965,121.529906,31.262243
2966,121.469157,31.251376
2967,121.480003,31.152851
2968,121.437514,31.200307
2969,121.467228,31.229227
2970,121.477966,31.229013
2971,121.39274,31.259496
2972,121.549027,31.289349
2973,121.495785,31.227808
2974,121.416963,31.208111
2975,121.537267,31.27319
2976,121.555237,31.2445
2977,121.543519,31.237405
2978,121.489863,31.264554
2979,121.459361,31.253747
2980,121.554181,31.187573
2981,121.500515,31.254409
2982,121.474236,31.256695
2983,121.499852,31.22596
2984,121.518244,31.150349
2985,121.413686,31.191667
2986,121.483905,31.169821
2987,121.467392,31.22394
2988,121.381933,31.206189
2989,121.476063,31.270792
2990,121.48631,31.258774
2991,121.577954,31.258439
2992,121.436248,31.253629
2993,121.483436,31.285691
2994,121.45036,31.178219
2995,121.468808,31.292049
2996,121.437591,31.256376
2997,121.498998,31.276237
2998,121.482251,31.278995
2999,121.561706,31.167088
3000,121.602168,31.23766
3001,121.399809,31.17725
3002,121.420581,31.177862
3003,121.452701,31.247448
3004,121.457415,31.185042
3005,121.394285,31.256844
3006,121.48082,31.286042
3007,121.490011,31.215109
3008,121.426071,31.154429
3009,121.614976,31.205377
3010,121.524317,31.177847
3011,121.564819,31.240122
3012,121.580445,31.210935
3013,121.460701,31.22403
3014,121.438621,31.193318
3015,121.523431,31.151951
3016,121.412737,31.147797
3017,121.408226,31.197391
3018,121.422037,31.288211
3019,121.413726,31.20725
3020,121.448966,31.188478
3021,121.511864,31.209051
3022,121.558888,31.257397
3023,121.47231,31.239679
3024,121.520528,31.30185
3025,121.401034,31.280941
3026,121.376502,31.221279
3027,121.486069,31.211726
3028,121.393035,31.197344
3029,121.452148,31.13842
3030,121.462968,31.157882
3031,121.569928,31.227316
3032,121.499871,31.25667
3033,121.545251,31.304849
3034,121.418986,31.205458
3035,121.421555,31.175823
3036,121.451863,31.24657
3037,121.402655,31.241797
3038,121.379948,31.221302
3039,121.480377,31.275154
3040,121.549308,31.224326
3041,121.449259,31.296427
3042,121.459184,31.188205
3043,121.522022,31.285837
3044,121.525674,31.274259
3045,121.589953,31.171227
3046,121.409887,31.145391
3047,121.413314,31.200015
3048,121.47144,31.242284
3049,121.452266,31.20598
3050,121.41623,31.174481
3051,121.572842,31.242674
3052,121.575978,31.195546
3053,121.409426,31.262156
3054,121.431958,31.152115
3055,121.442552,31.191639
3056,121.449334,31.187982
3057,121.425057,31.174819
3058,121.434852,31.183303
3059,121.539226,31.205468
3060,121.435003,31.228397
3061,121.410265,31.143602
3062,121.490784,31.290243
3063,121.467804,31.270239
3064,121.557002,31.212536
3065,121.467108,31.252756
3066,121.534389,31.277955
3067,121.473023,31.273601
3068,121.585671,31.184707
3069,121.598327,31.225759
3070,121.416148,31.19629
3071,121.51569,31.159071
3072,121.480834,31.143491
3073,121.460707,31.21347
3074,121.434816,31.153227
3075,121.475196,31.221707
3076,121.58197,31.241483
3077,121.558883,31.225469
3078,121.591941,31.170981
3079,121.426368,31.210281
3080,121.467075,31.14624
3081,121.523296,31.193972
3082,121.612986,31.207863
3083,121.497137,31.220498
3084,121.559078,31.192096
3085,121.532409,31.2097
3086,121.490776,31.257686
3087,121.509774,31.176776
3088,121.489698,31.232105
3089,121.497033,31.285316
3090,121.455746,31.251716
3091,121.562296,31.210744
3092,121.461264,31.261066
3093,121.515679,31.26881
3094,121.530294,31.221206
3095,121.5653,31.163229
3096,121.505298,31.200684
3097,121.52565,31.15012
3098,121.498035,31.235756
3099,121.485303,31.263608
3100,121.439059,31.267382
3101,121.440651,31.219308
3102,121.455899,31.215496
3103,121.5251,31.168546
3104,121.62213,31.191625
3105,121.511521,31.235282
3106,121.495797,31.207496
3107,121.49658,31.276421
3108,121.463764,31.276692
3109,121.461387,31.284509
3110,121.549326,31.225313
3111,121.527539,31.284442
3112,121.593067,31.16829
3113,121.513422,31.233725
3114,121.393254,31.169197
3115,121.431352,31.253654
3116,121.521722,31.236206
3117,121.498928,31.190497
3118,121.463023,31.264848
3119,121.586978,31.21255
3120,121.540031,31.187579
3121,121.42092,31.209114
3122,121.441405,31.290784
3123,121.580298,31.197355
3124,121.49284,31.202264
3125,121.41247,31.137846
3126,121.402196,31.252917
3127,121.557282,31.231128
3128,121.423553,31.209792
3129,121.457276,31.272047
3130,121.515553,31.284477
3131,121.52364,31.17187
3132,121.577043,31.192568
3133,121.548137,31.220304
3134,121.539666,31.222759
3135,121.441788,31.235094
3136,121.545895,31.201601
3137,121.451737,31.180578
3138,121.467055,31.292374
3139,121.480709,31.240554
3140,121.562263,31.213599
3141,121.49227,31.161717
3142,121.508864,31.297945
3143,121.577568,31.258751
3144,121.454923,31.266912
3145,121.416353,31.155712
3146,121.426129,31.26503
3147,121.454938,31.15707
3148,121.489046,31.291909
3149,121.447564,31.138339
3150,121.587888,31.185572
3151,121.475231,31.255666
3152,121.407977,31.137245
3153,121.418251,31.196057
3154,121.616341,31.199994
3155,121.419733,31.24183
3156,121.457408,31.247317
3157,121.447731,31.180054
3158,121.510697,31.255858
3159,121.445683,31.235561
3160,121.625073,31.20168
3161,121.412757,31.261481
3162,121.388451,31.246468
3163,121.468295,31.220671
3164,121.501966,31.208206
3165,121.506806,31.192412
3166,121.437406,31.217222
3167,121.542922,31.225618
3168,121.549101,31.248218
3169,121.484515,31.220047
3170,121.553452,31.288423
3171,121.485623,31.217981
3172,121.449371,31.208571
3173,121.429118,31.157333
3174,121.38967,31.178297
3175,121.471217,31.217655
3176,121.462772,31.294273
3177,121.491486,31.208877
3178,121.636092,31.189442
3179,121.474628,31.234786
3180,121.528711,31.275054
3181,121.551292,31.168467
3182,121.448257,31.179477
3183,121.44808,31.245721
3184,121.552223,31.196483
3185,121.436839,31.161834
3186,121.595431,31.197287
3187,121.534929,31.276559
3188,121.471778,31.260071
3189,121.544778,31.205983
3190,121.479879,31.152803
3191,121.566135,31.169031
3192,121.465734,31.248304
3193,121.429303,31.289114
3194,121.563021,31.224048
3195,121.417804,31.19408
3196,121.501652,31.258219
3197,121.472765,31.145391
3198,121.526147,31.301334
3199,121.437339,31.242563
3200,121.5031,31.240805
3201,121.408871,31.146936
3202,121.478085,31.237236
3203,121.434742,31.168957
3204,121.427012,31.24574
3205,121.41676,31.283869
3206,121.545723,31.306911
3207,121.545559,31.305046
3208,121.455301,31.159836
3209,121.422043,31.232636
3210,121.498307,31.252318
3211,121.580685,31.185522
3212,121.556899,31.227735
3213,121.480188,31.220064
3214,121.495678,31.212954
3215,121.502982,31.25022
3216,121.492108,31.266644
3217,121.445485,31.239645
3218,121.463409,31.267429
3219,121.558459,31.241973
3220,121.554648,31.183209
3221,121.459137,31.252279
3222,121.469201,31.214652
3223,121.464035,31.293476
3224,121.442106,31.165225
3225,121.488142,31.215329
3226,121.442236,31.175539
3227,121.621627,31.182044
3228,121.42934,31.206803
3229,121.506944,31.176288
3230,121.556043,31.229787
3231,121.527934,31.278461
3232,121.478077,31.199655
3233,121.418323,31.193141
3234,121.492425,31.250183
3235,121.536298,31.173813
3236,121.543398,31.198399
3237,121.443111,31.139725
3238,121.486599,31.237593
3239,121.417149,31.201096
3240,121.473642,31.214138
3241,121.465008,31.247101
3242,121.445886,31.178349
3243,121.505466,31.271675
3244,121.54316,31.22367
3245,121.43294,31.151615
3246,121.419632,31.288068
3247,121.502696,31.184966
3248,121.556317,31.201828
3249,121.519797,31.205945
3250,121.550288,31.175694
3251,121.441146,31.24673
3252,121.547707,31.27101
3253,121.420807,31.235099
3254,121.439814,31.282551
3255,121.484709,31.206894
3256,121.513703,31.186902
3257,121.489534,31.219621
3258,121.470788,31.221815
3259,121.532029,31.305277
3260,121.516941,31.252753
3261,121.492795,31.258622
3262,121.426122,31.172596
3263,121.541101,31.17025
3264,121.463576,31.145337
3265,121.43872,31.164375
3266,121.388332,31.252313
3267,121.377866,31.209874
3268,121.59245,31.248769
3269,121.515754,31.198216
3270,121.496025,31.164597
3271,121.489712,31.232016
3272,121.393172,31.268977
3273,121.519971,31.257715
3274,121.398315,31.170846
3275,121.415097,31.219735
3276,121.513661,31.149193
3277,121.440526,31.187813
3278,121.467328,31.204855
3279,121.489556,31.292412
3280,121.502118,31.209993
3281,121.478404,31.17442
3282,121.482969,31.173052
3283,121.536247,31.168368
3284,121.48868,31.217813
3285,121.490688,31.285674
3286,121.491305,31.228724
3287,121.43652,31.216591
3288,121.476395,31.263304
3289,121.513978,31.252674
3290,121.471251,31.217663
3291,121.546502,31.243544
3292,121.524384,31.262821
3293,121.472079,31.223031
3294,121.528891,31.202642
3295,121.457511,31.241299
3296,121.549459,31.202808
3297,121.471515,31.217963
3298,121.470551,31.222757
3299,121.392334,31.256206
3300,121.449505,31.212699
3301,121.432585,31.189302
3302,121.530643,31.238646
3303,121.603839,31.204776
3304,121.487269,31.228941
3305,121.436738,31.18571
3306,121.432421,31.237217
3307,121.482996,31.241374
3308,121.534899,31.288575
3309,121.405028,31.25805
3310,121.542673,31.27551
3311,121.396611,31.260113
3312,121.532099,31.208327
3313,121.471148,31.294619
3314,121.420316,31.20879
3315,121.483475,31.198765
3316,121.397515,31.179299
3317,121.505146,31.172188
3318,121.463791,31.293633
3319,121.434522,31.237891
3320,121.492794,31.263364
3321,121.422515,31.282392
3322,121.561316,31.197116
3323,121.500523,31.182223
3324,121.405162,31.287177
3325,121.476035,31.145787
3326,121.43914,31.176148
3327,121.465019,31.280235
3328,121.44932,31.183491
3329,121.468707,31.19082
3330,121.473345,31.222717
3331,121.538902,31.260658
3332,121.431407,31.196034
3333,121.401148,31.280811
3334,121.492914,31.232023
3335,121.450038,31.209516
3336,121.452475,31.189817
3337,121.514242,31.275778
3338,121.494974,31.247393
3339,121.468122,31.248358
3340,121.438655,31.178827
3341,121.471349,31.260666
3342,121.506329,31.240239
3343,121.543569,31.274364
3344,121.410588,31.143532
3345,121.579526,31.200897
3346,121.455804,31.201334
3347,121.400709,31.280271
3348,121.514229,31.216987
3349,121.518047,31.222195
3350,121.451656,31.157006
3351,121.394088,31.250141
3352,121.50986,31.185671
3353,121.435038,31.275124
3354,121.545064,31.302194
3355,121.543725,31.218982
3356,121.570675,31.266404
3357,121.427564,31.210275
3358,121.425693,31.252515
3359,121.482904,31.218934
3360,121.497353,31.162625
3361,121.545302,31.179942
3362,121.499402,31.264082
3363,121.49227,31.151175
3364,121.553787,31.249529
3365,121.438648,31.156628
3366,121.562317,31.179643
3367,121.421872,31.288106
3368,121.599399,31.211086
3369,121.513344,31.299605
3370,121.589291,31.247687
3371,121.485134,31.288586
3372,121.476594,31.275061
3373,121.482612,31.280154
3374,121.559383,31.202191
3375,121.434295,31.165539
3376,121.529254,31.151929
3377,121.480407,31.275312
3378,121.607624,31.175954
3379,121.427633,31.229253
3380,121.457397,31.244381
3381,121.436597,31.182686
3382,121.387636,31.244796
3383,121.490999,31.28954
3384,121.449879,31.15693
3385,121.451307,31.159129
3386,121.463117,31.140337
3387,121.441692,31.26795
3388,121.45096,31.289104
3389,121.546392,31.224601
3390,121.437222,31.18891
3391,121.409252,31.287722
3392,121.41807,31.146781
3393,121.484237,31.235575
3394,121.511946,31.254731
3395,121.434448,31.134066
3396,121.598755,31.188935
3397,121.52546,31.268643
3398,121.48237,31.229105
3399,121.438664,31.21536
3400,121.47414,31.168074
3401,121.456963,31.175763
3402,121.442541,31.188544
3403,121.525852,31.293902
3404,121.439406,31.201349
3405,121.495693,31.213078
3406,121.509138,31.235254
3407,121.445303,31.231005
3408,121.413641,31.245063
3409,121.481733,31.155004
3410,121.546732,31.184877
3411,121.45158,31.244359
3412,121.551535,31.28965
3413,121.485504,31.201727
3414,121.487426,31.148219
3415,121.470154,31.193118
3416,121.574522,31.245885
3417,121.455945,31.24611
3418,121.439064,31.187419
3419,121.433541,31.275423
3420,121.467336,31.193411
3421,121.487305,31.231151
3422,121.578045,31.240924
3423,121.499615,31.207974
3424,121.435529,31.224633
3425,121.474298,31.256637
3426,121.484404,31.251756
3427,121.456747,31.215881
3428,121.523859,31.187647
3429,121.4892,31.249861
3430,121.565318,31.227936
3431,121.514451,31.216499
3432,121.458655,31.202326
3433,121.419343,31.24161
3434,121.384472,31.192144
3435,121.386994,31.243793
3436,121.431988,31.150056
3437,121.448327,31.223179
3438,121.431983,31.170757
3439,121.483412,31.285733
3440,121.534017,31.270769
3441,121.499528,31.250843
3442,121.519155,31.269978
3443,121.491251,31.154093
3444,121.420194,31.138852
3445,121.426951,31.245546
3446,121.569925,31.227492
3447,121.466917,31.231412
3448,121.428741,31.280891
3449,121.399268,31.269141
3450,121.517799,31.256607
3451,121.433829,31.263513
3452,121.393506,31.197604
3453,121.475325,31.2235
3454,121.450387,31.173042
3455,121.4519,31.283339
3456,121.502694,31.265197
3457,121.499442,31.250726
3458,121.426485,31.236828
3459,121.481341,31.172031
3460,121.483369,31.222906
3461,121.457357,31.18502
3462,121.403352,31.254378
3463,121.422719,31.264618
3464,121.591538,31.238103
3465,121.456472,31.173507
3466,121.559381,31.203723
3467,121.430993,31.232987
3468,121.499013,31.276308
3469,121.514358,31.228468
3470,121.435316,31.202322
3471,121.609803,31.176558
3472,121.430873,31.262325
3473,121.477548,31.257672
3474,121.485227,31.256432
3475,121.503892,31.234503
3476,121.413602,31.1457
3477,121.451295,31.159209
3478,121.506085,31.212882
3479,121.524336,31.227965
3480,121.433198,31.249632
3481,121.480276,31.229769
3482,121.397797,31.276471
3483,121.475397,31.236435
3484,121.505357,31.234221
3485,121.587213,31.169911
3486,121.459785,31.18595
3487,121.456921,31.24188
3488,121.524217,31.229626
3489,121.461099,31.232865
3490,121.42021,31.275413
3491,121.515326,31.251796
3492,121.525475,31.236745
3493,121.423223,31.211475
3494,121.425132,31.288674
3495,121.422625,31.239101
3496,121.534146,31.257847
3497,121.56719,31.236323
3498,121.454886,31.197584
3499,121.373758,31.21936
3500,121.508851,31.238791
3501,121.437274,31.178123
3502,121.500255,31.280467
3503,121.446526,31.197821
3504,121.517489,31.259022
3505,121.522743,31.254037
3506,121.477128,31.197236
3507,121.523674,31.281098
3508,121.468118,31.235395
3509,121.538071,31.200195
3510,121.414893,31.20793
3511,121.550841,31.246313
3512,121.550336,31.222811
3513,121.396336,31.19389
3514,121.437628,31.225385
3515,121.606158,31.175196
3516,121.498348,31.159198
3517,121.398738,31.260521
3518,121.433796,31.205006
3519,121.441008,31.177715
3520,121.50001,31.208459
3521,121.458494,31.253869
3522,121.55713,31.25216
3523,121.560004,31.222731
3524,121.491923,31.230273
3525,121.54327,31.286683
3526,121.481907,31.265175
3527,121.490838,31.235056
3528,121.483026,31.25781
3529,121.481261,31.247861
3530,121.424266,31.187595
3531,121.479053,31.192996
3532,121.497509,31.224945
3533,121.480327,31.275332
3534,121.431936,31.206961
3535,121.405144,31.195352
3536,121.429134,31.246902
3537,121.437766,31.171657
3538,121.441973,31.231563
3539,121.455993,31.245907
3540,121.469045,31.245806
3541,121.44808,31.279148
3542,121.488231,31.214068
3543,121.426299,31.288427
3544,121.506675,31.19032
3545,121.487482,31.207649
3546,121.515241,31.229956
3547,121.492719,31.279155
3548,121.428454,31.146744
3549,121.498433,31.227106
3550,121.470123,31.262321
3551,121.394326,31.169633
3552,121.561969,31.180594
3553,121.577558,31.166334
3554,121.440536,31.229702
3555,121.580164,31.237936
3556,121.467217,31.295113
3557,121.404952,31.287167
3558,121.455856,31.245902
3559,121.388532,31.194551
3560,121.453511,31.245949
3561,121.410563,31.268998
3562,121.434501,31.286581
3563,121.4705,31.145182
3564,121.387775,31.246831
3565,121.457313,31.246105
3566,121.56005,31.239441
3567,121.399467,31.215247
3568,121.448715,31.259461
3569,121.426886,31.285514
3570,121.497184,31.240314
3571,121.40446,31.184619
3572,121.467176,31.217345
3573,121.391609,31.278515
3574,121.490504,31.235661
3575,121.465283,31.236542
3576,121.442506,31.164635
3577,121.386793,31.22281
3578,121.46809,31.223774
3579,121.442473,31.221216
3580,121.531378,31.207175
3581,121.587965,31.249861
3582,121.4518,31.208647
3583,121.433674,31.212957
3584,121.445526,31.203276
3585,121.482897,31.283092
3586,121.504607,31.185253
3587,121.465122,31.264349
3588,121.452648,31.247534
3589,121.455262,31.238652
3590,121.512508,31.291503
3591,121.599505,31.205096
3592,121.466882,31.230819
3593,121.447274,31.191649
3594,121.482874,31.280307
3595,121.433805,31.180372
3596,121.439858,31.236766
3597,121.494557,31.284702
3598,121.419401,31.241564
3599,121.455139,31.19039
3600,121.488702,31.230715
3601,121.38448,31.21013
3602,121.417522,31.21288
3603,121.476201,31.221853
3604,121.547589,31.229466
3605,121.483635,31.28581
3606,121.586838,31.245907
3607,121.505037,31.230502
3608,121.60847,31.20215
3609,121.393013,31.268485
3610,121.577882,31.258396
3611,121.520079,31.254509
3612,121.451766,31.248993
3613,121.430661,31.269451
3614,121.475159,31.23375
3615,121.4508,31.185352
3616,121.53183,31.218893
3617,121.488355,31.240734
3618,121.468279,31.279889
3619,121.448068,31.224141
3620,121.447539,31.221381
3621,121.493859,31.221911
3622,121.546043,31.159604
3623,121.481086,31.265478
3624,121.424071,31.191492
3625,121.394241,31.247765
3626,121.495122,31.229845
3627,121.465529,31.27733
3628,121.559033,31.175918
3629,121.520634,31.268901
3630,121.518543,31.153293
3631,121.497139,31.163431
3632,121.443536,31.224437
3633,121.50707,31.23259
3634,121.470969,31.222698
3635,121.466712,31.232899
3636,121.471153,31.217452
3637,121.416345,31.133702
3638,121.511234,31.148972
3639,121.525825,31.293974
3640,121.48119,31.213946
3641,121.508924,31.297959
3642,121.4502,31.142978
3643,121.446998,31.257525
3644,121.463691,31.256763
3645,121.478352,31.225976
3646,121.450778,31.291245
3647,121.558765,31.17259
3648,121.412003,31.206013
3649,121.429236,31.157238
3650,121.569823,31.253209
3651,121.446573,31.164144
3652,121.587973,31.170224
3653,121.491716,31.212662
3654,121.518004,31.211668
3655,121.429625,31.157606
3656,121.532649,31.270359
3657,121.618162,31.198837
3658,121.422638,31.264709
3659,121.421227,31.248087
3660,121.530991,31.237622
3661,121.524065,31.229742
3662,121.478002,31.219117
3663,121.553675,31.277165
3664,121.49141,31.22783
3665,121.493244,31.212711
3666,121.38334,31.236605
3667,121.434054,31.192654
3668,121.437306,31.188919
3669,121.516619,31.209877
3670,121.455488,31.271455
3671,121.60579,31.228069
3672,121.422911,31.209407
3673,121.451424,31.222646
3674,121.460203,31.294871
3675,121.486048,31.227596
3676,121.559498,31.222641
3677,121.474968,31.203911
3678,121.394441,31.182891
3679,121.459378,31.230044
3680,121.504407,31.207934
3681,121.474471,31.234745
3682,121.464852,31.215616
3683,121.410707,31.270389
3684,121.500071,31.218515
3685,121.460434,31.262458
3686,121.459528,31.249382
3687,121.419663,31.213808
3688,121.5213,31.149402
3689,121.409845,31.145304
3690,121.451772,31.252727
3691,121.398345,31.197797
3692,121.575436,31.270193
3693,121.548294,31.272338
3694,121.504239,31.232444
3695,121.410728,31.231933
3696,121.496017,31.273205
3697,121.540333,31.167129
3698,121.470298,31.260544
3699,121.393095,31.197148
3700,121.631859,31.181096
3701,121.47396,31.226373
3702,121.459428,31.242305
3703,121.448177,31.216031
3704,121.619256,31.210718
3705,121.478692,31.224956
3706,121.41022,31.204922
3707,121.527986,31.211704
3708,121.615824,31.198236
3709,121.586406,31.201709
3710,121.548701,31.218846
3711,121.488318,31.257244
3712,121.469235,31.251394
3713,121.498551,31.22279
3714,121.408466,31.266209
3715,121.508362,31.241435
3716,121.510338,31.295688
3717,121.434175,31.180872
3718,121.409312,31.146788
3719,121.518444,31.285597
3720,121.469638,31.223655
3721,121.414384,31.180725
3722,121.498463,31.272129
3723,121.496128,31.282086
3724,121.420243,31.208953
3725,121.423434,31.288293
3726,121.444443,31.247049
3727,121.53576,31.270338
3728,121.561852,31.162734
3729,121.591662,31.186068
3730,121.504339,31.232562
3731,121.432121,31.284669
3732,121.485636,31.200078
3733,121.431245,31.247626
3734,121.511009,31.149448
3735,121.429622,31.157792
3736,121.463652,31.252213
3737,121.433814,31.141583
3738,121.487832,31.244647
3739,121.514397,31.256727
3740,121.549003,31.195701
3741,121.441917,31.174234
3742,121.547426,31.222132
3743,121.455831,31.195822
3744,121.459926,31.236069
3745,121.559176,31.260775
3746,121.408618,31.215438
3747,121.474511,31.22315
3748,121.55846,31.278782
3749,121.491172,31.154079
3750,121.494205,31.246367
3751,121.615281,31.17887
3752,121.491825,31.253293
3753,121.399802,31.287022
3754,121.449452,31.188024
3755,121.576839,31.252842
3756,121.502331,31.217518
3757,121.604027,31.202885
3758,121.520125,31.231666
3759,121.468259,31.225657
3760,121.45001,31.156936
3761,121.431325,31.253726
3762,121.42402,31.228363
3763,121.441598,31.269053
3764,121.503676,31.148735
3765,121.445832,31.16081
3766,121.477062,31.220552
3767,121.4346,31.239613
3768,121.475194,31.234915
3769,121.502863,31.18892
3770,121.413512,31.138209
3771,121.415633,31.217882
3772,121.527031,31.199057
3773,121.412596,31.231148
3774,121.474839,31.191283
3775,121.470619,31.246765
3776,121.421254,31.243692
3777,121.376444,31.213999
3778,121.460134,31.235837
3779,121.47523,31.277733
3780,121.469473,31.238482
3781,121.397256,31.264481
3782,121.570398,31.227044
3783,121.480425,31.210351
3784,121.543566,31.22893
3785,121.590158,31.226226
3786,121.548326,31.24136
3787,121.556636,31.186825
3788,121.373947,31.219449
3789,121.514781,31.256189
3790,121.415499,31.196295
3791,121.497315,31.221331
3792,121.456695,31.223841
3793,121.487054,31.227731
3794,121.453518,31.236018
3795,121.44819,31.206856
3796,121.495251,31.246868
3797,121.569875,31.185077
3798,121.401518,31.153773
3799,121.588207,31.256637
3800,121.554545,31.185212
3801,121.474581,31.242753
3802,121.510198,31.278044
3803,121.535331,31.240271
3804,121.481151,31.20568
3805,121.506375,31.148867
3806,121.483166,31.159071
