Link ID,From Node,To Node,LENGTH,ID,POSSPEED,ROADWIDTH,FC,DIR,PYNAME
15012,9470,2798,0.483421,18115,50,12,4,0,ZHONG SHAN XI LU
15013,9470,8702,0.397498,16566,70,8,4,0,None
15014,9471,1254,0.249251,5924,60,14,4,0,SI PING LU
15015,9472,8503,0.071609,21291,40,4,4,0,None
15016,9473,7577,0.031772,5002,60,7,4,0,HUANG XING LU
15017,9474,9889,0.020211,9900,70,8,1,0,None
15018,9475,6684,0.29529,74184,70,12,1,0,None
15019,9475,5975,0.438041,73745,70,20,4,0,LONG YANG LU
15020,9476,8098,0.175635,5981,40,8,7,0,DONG YU HANG LU
15021,9476,9066,0.182561,92748,40,12,7,0,XIN JIAN LU
15022,9477,7523,0.262666,13115,40,6,7,0,XI SU ZHOU LU
15023,9477,6805,0.083788,19504,40,3,7,0,PU JI LU
15024,9478,4768,0.44813,45418,30,6,7,0,TAO PU LU 300 LONG
15025,9478,8975,0.210235,20423,50,8,6,0,TAO PU LU
15026,9479,10504,0.012664,64988,50,8,6,0,None
15027,9479,8442,0.04338,76340,50,13,6,0,JIN XIU LU
15028,9480,3048,0.115578,13917,60,8,6,0,XI ZANG BEI LU
15029,9480,9980,0.009673,14001,40,8,7,0,None
15030,9482,8087,0.103017,12619,40,8,7,0,CHANG AN LU
15031,9482,3487,0.14327,12604,40,8,7,0,HAN ZHONG LU
15032,9484,2595,0.326648,91251,70,8,5,0,None
15033,9484,2519,0.723644,66022,70,8,1,0,None
15034,9485,9828,0.005828,17116,50,12,4,0,ZHONG SHAN NAN 2 LU
15035,9485,1805,0.094163,17117,50,8,7,0,DONG AN LU
15036,9486,10490,0.164558,14152,50,8,7,0,XIN ZHA LU
15037,9486,6676,0.010029,14151,30,6,7,0,None
15038,9487,1571,0.269641,92876,40,4,7,0,None
15039,9488,1994,1.072996,91076,70,19,1,0,ZHONG HUAN LU GAO JIA
15040,9488,8231,0.364313,91282,40,8,5,0,None
15041,9489,4457,0.243554,15395,40,8,7,0,XI QIN LU
15042,9489,1947,0.293745,15373,40,8,7,0,GUAN SHENG YUAN LU
15043,9490,8676,0.00726,78056,50,8,7,0,None
15044,9491,6148,0.008907,22079,50,4,7,0,XIE TU ZHI LU
15045,9491,4711,0.100286,22077,50,8,7,0,XIE TU LU
15046,9492,9840,0.028652,20450,40,8,6,0,None
15047,9492,9932,0.165249,20451,60,20,4,0,WEN SHUI LU
15048,9493,1362,0.445915,79391,20,4,10,0,None
15049,9493,4422,0.061249,65606,40,8,7,0,PU SAN LU
15050,9494,9417,0.164512,94354,20,-1,10,0,TANG ZI JING LU
15051,9494,8438,0.453023,89795,20,-1,10,0,GUO ZHAN LU
15052,9495,10672,0.090016,19141,40,8,7,0,HANG ZHI LU
15053,9496,6880,0.260396,76745,40,8,7,0,LIN YI BEI LU
15054,9496,6821,0.406758,74314,50,4,6,0,LONG YANG LU
15055,9497,7744,0.190399,9607,60,8,6,0,HENG SHAN LU
15056,9497,9097,0.16022,9608,40,8,7,0,TIAN PING LU
15057,9497,2745,0.00825,9574,40,8,7,0,None
15058,9498,6988,0.330743,35094,60,8,6,0,SI PING LU
15059,9498,1527,0.009529,7008,60,8,6,0,None
15060,9499,1146,0.224157,6995,60,12,6,0,DA LIAN LU
15061,9500,2821,0.173686,18516,60,16,4,0,ZHAO JIA BANG LU
15062,9500,455,0.178698,9678,40,12,7,0,ZHAO JIA BANG LU
15063,9501,7802,0.00713,43521,40,-1,7,0,None
15064,9501,2031,0.550228,43516,60,8,6,0,JUN GONG LU
15065,9502,8367,0.007892,18342,50,8,6,0,None
15066,9503,6325,0.443759,20190,40,8,7,0,HUANG JIN CHENG DAO
15067,9504,1057,0.139772,21735,50,12,6,0,GU DAI LU
15068,9505,10999,0.328887,69203,50,17,6,0,SHANG NAN LU
15069,9505,935,0.008721,69271,50,8,6,0,None
15070,9506,4489,0.193351,13181,40,8,7,0,AN YUAN LU
15071,9506,7980,0.138001,13182,40,8,7,0,XI KANG LU
15072,9507,3272,0.011937,18301,70,12,4,0,ZHEN NAN LU
15073,9507,224,0.019326,43553,40,4,5,0,ZHEN BEI LU FU LU
15074,9508,428,0.153795,90940,60,8,5,0,None
15075,9509,2284,0.567488,43492,60,8,6,0,JUN GONG LU
15076,9510,644,0.179024,17072,60,16,4,0,ZHAO JIA BANG LU
15077,9510,2916,0.021397,17071,40,8,7,0,None
15078,9511,7634,0.014364,71727,60,8,6,0,PU DONG DA DAO
15079,9511,7731,0.021489,77526,60,-1,6,0,None
15080,9512,7361,0.007667,93002,60,12,6,0,TIAN SHAN LU
15081,9512,2815,0.027446,93001,50,8,6,0,LU DING LU
15082,9513,5179,0.665193,65916,70,8,6,0,None
15083,9514,1219,0.118162,17134,50,16,4,0,ZHONG SHAN NAN 2 LU
15084,9514,3855,0.131024,20368,40,12,7,0,KAI XUAN LU
15085,9515,6768,0.126447,14429,40,8,7,0,ZHONG HUA LU
15086,9515,3225,0.126368,14356,40,8,7,0,ZHONG HUA LU
15087,9515,2561,0.189259,14269,40,8,7,0,PENG LAI LU
15088,9516,8376,0.134003,14544,50,4,7,0,MAO MING NAN LU
15089,9516,9163,0.351301,14554,40,8,7,0,JU LU LU
15090,9517,637,0.013432,11950,50,12,4,0,GONG HE XIN LU
15091,9517,3455,0.014858,11949,40,6,7,0,None
15092,9518,2764,0.309544,6569,60,7,4,0,HUANG XING LU
15093,9518,2381,0.007788,6701,50,8,7,0,None
15094,9520,9321,0.089737,11189,40,8,7,0,SHUI QUAN LU
15095,9520,452,0.303569,21954,40,8,7,0,FU SHUI LU
15096,9521,5240,0.10958,12554,50,8,6,0,JIN SHA JIANG LU
15097,9521,846,0.00889,44514,50,-1,6,0,None
15098,9522,11425,0.012441,15711,40,8,7,0,None
15099,9522,1170,0.009766,15701,50,8,4,0,ZHONG SHAN NAN 2 LU
15100,9523,5856,0.236517,44794,40,8,7,0,YI SHAN LU
15101,9523,9845,0.008944,44795,40,8,7,0,None
15102,9524,7674,0.39645,20392,40,8,7,0,ZAO YANG LU
15103,9525,696,0.091643,76626,30,6,7,0,YANG SI . XIN CUN LU
15104,9526,8419,0.230424,66951,50,12,7,0,FENG HE LU
15105,9528,917,0.063584,9849,40,8,7,0,ZHONG HUA LU
15106,9529,306,0.288706,74787,40,8,7,0,YANG SI LU
15107,9529,5,0.208987,68905,40,8,7,0,LING YAN NAN LU
15108,9530,7216,0.041856,12625,40,8,7,0,None
15109,9530,10459,0.164278,12627,30,4,7,0,CAO XIE WAN LU
15110,9530,6718,0.244214,12626,60,8,6,0,LU JIA BANG LU
15111,9531,10416,0.281125,78112,40,8,7,0,None
15112,9531,1165,0.380486,78114,40,8,7,0,YANG SI LU
15113,9531,6638,0.488951,78108,40,8,7,0,YANG SI LU
15114,9533,543,0.183349,66630,40,8,7,0,LING SHAN LU
15115,9533,4063,0.119555,66631,30,6,7,0,None
15116,9534,5616,0.443675,72715,40,8,7,0,BO HUA LU
15117,9534,3181,0.008154,72714,30,6,7,0,None
15118,9536,8365,0.008931,68697,50,8,6,0,None
15119,9536,8997,0.451831,68796,50,8,7,0,YU QIAO LU
15120,9537,1696,0.149599,9675,40,8,7,0,YONG JIA LU
15121,9537,845,0.302807,9669,40,8,7,0,WU LU MU QI NAN LU
15122,9538,3314,0.186361,16791,40,4,7,0,ZHONG DE QIAO LU
15123,9540,9310,0.094536,18470,60,8,6,0,HUAI HAI ZHONG LU
15124,9540,8671,0.424213,9724,40,8,7,0,FEN YANG LU
15125,9541,123,0.00445,19177,40,3,7,0,None
15126,9541,8331,0.776134,19180,40,8,7,0,GUAN LONG LU
15127,9541,7982,0.049349,19175,40,8,7,0,HUA CHI LU
15128,9542,6773,0.08023,19821,40,8,7,0,CHANG LE LU
15129,9542,7495,0.008898,45680,50,-1,7,0,None
15130,9543,6657,0.124184,7142,40,8,7,0,WU HUA LU
15131,9543,8836,0.184715,7138,30,8,7,0,TAI PING QIAO ZHI LU
15132,9544,3492,0.292855,65857,40,8,7,0,FU SHAN LU
15133,9544,2959,0.250557,74355,40,12,7,0,SHANG CHENG LU
15134,9545,5301,0.261107,18745,40,8,6,0,None
15135,9546,10855,0.058718,21596,70,8,1,0,None
15136,9547,9411,0.008512,11849,40,8,6,0,None
15137,9547,10006,0.440956,18463,70,8,2,0,CAO AN GONG LU
15138,9548,555,0.190301,17692,50,8,7,0,BEI JING XI LU
15139,9548,7838,0.097281,19551,30,6,7,0,SHAN XI BEI LU
15140,9549,1807,0.06092,76830,30,4,7,0,None
15141,9550,3300,0.22848,9541,60,8,6,0,BAO QING LU
15142,9551,7478,0.230371,66757,60,16,6,0,SHI JI DA DAO
15143,9552,5430,0.006567,19447,40,8,7,0,FU MIN LU
15144,9553,1643,0.01311,23325,40,4,7,0,None
15145,9553,9254,0.143237,21254,60,12,6,0,HAI NING LU
15146,9554,7545,0.143755,13397,30,6,7,0,SI PAI LOU LU
15147,9554,3933,0.130053,13396,30,6,7,0,XUE YUAN LU
15148,9555,580,0.185125,6978,60,12,6,0,ZHOU JIA ZUI LU
15149,9555,6086,0.012671,6977,30,8,7,0,None
15150,9556,3752,0.251771,6960,60,12,6,0,HAI NING LU
15151,9557,6714,0.014475,11127,40,8,7,0,None
15152,9557,6254,0.108413,11128,60,13,6,0,XIN CUN LU
15153,9558,10633,0.138362,6373,40,8,7,0,HUANG PU LU
15154,9558,1677,0.142814,6375,30,4,7,0,WU CHANG LU
15155,9559,1787,0.253167,36412,40,8,7,0,XIN CUN LU
15156,9559,9735,0.364514,11580,40,8,7,0,YI CHUAN LU
15157,9561,2857,0.198591,4960,40,8,7,0,ZHENG XIU LU
15158,9561,2877,0.218122,6592,30,4,7,0,GUO QUAN LU
15159,9562,8338,1.127196,4887,70,16,1,0,ZHONG HUAN LU
15160,9563,10889,0.3639,11518,50,12,6,0,CAO YANG LU
15161,9563,4004,0.011817,17850,60,19,6,0,None
15162,9564,9459,0.012104,17254,50,12,4,0,None
15163,9564,11030,0.028776,17255,40,8,5,0,None
15164,9565,1728,0.247363,8472,50,8,7,0,CHANG YANG LU
15165,9565,2975,0.243364,42796,30,6,7,0,SHUANG YANG LU
15166,9566,2008,0.008071,18332,50,8,7,0,None
15167,9566,245,0.192346,18333,50,16,4,0,ZHEN BEI LU
15168,9567,10253,0.121674,19400,40,8,7,0,FU JIAN NAN LU
15169,9568,5933,0.271331,66584,60,12,6,0,PU DONG DA DAO
15170,9568,8079,0.014051,66586,40,8,6,0,None
15171,9569,3884,0.033794,93566,40,4,7,0,None
15172,9570,657,0.008314,14729,70,15,2,0,None
15173,9570,10349,0.025753,14730,50,8,6,0,LAO HU MIN LU
15174,9571,1185,0.127132,11822,40,-1,6,0,None
15175,9571,4526,0.215477,11820,30,4,7,0,QU XI LU
15176,9572,9256,0.013535,21201,40,-1,6,0,None
15177,9572,8337,0.323659,18408,40,-1,7,0,None
15178,9573,2704,0.190659,13246,50,12,7,0,BEI JING DONG LU
15179,9574,1096,0.132633,17536,40,8,7,0,YUN NAN NAN LU
15180,9574,4717,0.076822,14303,40,8,7,0,JIN LING DONG LU
15181,9575,4321,0.120544,66511,60,12,6,0,PU DONG DA DAO
15182,9575,8167,0.202211,66512,30,8,7,0,JIA PU LU
15183,9576,2889,0.008875,18314,50,16,4,0,None
15184,9576,2124,0.013815,9091,50,8,6,0,None
15185,9577,2627,0.226757,13675,40,8,7,0,TIAN JIN LU
15186,9577,8655,0.089215,13676,30,6,7,0,SHAN XI NAN LU
15187,9578,2032,0.314322,15378,50,8,7,0,HONG CAO NAN LU
15188,9578,1740,0.005713,15377,50,6,7,0,None
15189,9579,2282,0.007915,9052,50,-1,4,0,None
15190,9580,10976,2.438811,91025,70,19,1,0,ZHONG HUAN LU GAO JIA
15191,9581,5173,0.120858,13366,30,8,7,0,ZHONG HUA LU
15192,9582,7774,0.575596,20315,70,12,1,0,YAN AN GAO JIA LU
15193,9583,2504,0.022203,71387,40,8,7,0,BI SHENG LU
15194,9583,9166,0.1405,74959,50,8,7,0,ZHANG HENG LU
15195,9584,935,0.328353,69210,50,17,6,0,SHANG NAN LU
15196,9585,2323,0.076304,14919,60,8,6,0,LONG CAO LU
15197,9585,2948,0.489286,14920,40,8,7,0,KAI XUAN NAN LU
15198,9586,6550,0.069733,19613,40,8,7,0,BAO TUN LU
15199,9587,11400,0.071442,76205,70,12,1,0,JI YANG LU
15200,9587,2505,0.60125,68990,40,8,7,0,SHANG PU LU
15201,9588,4059,0.118584,91024,60,15,5,0,HUA XIA ZHONG LU
15202,9589,1,0.517,12162,70,12,1,0,NAN BEI GAO JIA LU
15203,9590,2387,0.007528,19081,50,-1,7,0,None
15204,9590,2811,0.029404,10810,50,8,7,0,DA DU HE LU
15205,9591,7685,0.049298,43493,40,4,7,0,None
15206,9592,5949,0.181094,13959,40,8,7,0,ZHE JIANG BEI LU
15207,9593,6233,0.134613,17693,50,4,6,0,JIANG NING LU
15208,9593,11349,0.125993,12941,30,6,7,0,FENG XIAN LU
15209,9594,9009,0.187393,17546,50,4,7,0,WU SHENG LU
15210,9594,9307,0.008734,17545,50,12,7,0,None
15211,9595,1520,0.171891,64966,40,4,7,0,PU DIAN LU
15212,9595,262,0.006628,64961,40,8,7,0,None
15213,9596,9094,0.236293,15693,70,16,4,0,HONG MEI LU
15214,9596,10567,0.682378,15212,70,8,4,0,None
15215,9597,5189,0.012243,66177,50,12,6,0,None
15216,9597,4165,0.415692,65035,60,13,5,0,YANG GAO ZHONG LU
15217,9598,8881,0.279364,66283,60,9,6,0,PU JIAN LU
15218,9598,1957,0.009004,66282,50,12,6,0,None
15219,9599,2832,0.406019,19474,50,4,7,0,DA DU HE LU
15220,9599,5888,0.005743,19245,50,8,6,0,None
15221,9600,6305,0.00792,18217,50,12,4,0,None
15222,9600,3938,0.015264,12170,60,8,6,0,XI ZANG BEI LU
15223,9601,2633,0.015369,5831,30,6,7,0,None
15224,9601,2301,0.104649,5829,30,6,7,0,HANG ZHOU LU
15225,9601,7133,0.323369,5832,60,11,6,0,NING GUO LU
15226,9602,5449,0.194692,11868,50,12,4,0,CHENG DU BEI LU
15227,9602,6213,0.016119,17956,50,8,7,0,None
15228,9603,4410,0.008926,71304,50,8,7,0,None
15229,9603,1679,0.143654,71305,50,8,7,0,ZHANG HENG LU
15230,9604,3061,0.043153,19995,40,8,7,0,None
15231,9604,3046,0.19864,19996,40,8,5,0,None
15232,9605,2352,0.233322,15008,40,8,7,0,CAO DONG LU
15233,9605,476,0.071735,15005,40,8,7,0,CAO DONG ZHI LU
15234,9606,11052,0.699164,25927,40,8,7,0,JIA MU SI LU
15235,9606,10319,0.05817,25918,40,6,7,0,None
15236,9607,7513,0.252357,21243,30,8,7,0,XI ZANG NAN LU
15237,9607,6490,0.283337,21384,50,8,4,0,ZHONG SHAN NAN 1 LU
15238,9607,8043,0.013419,21379,50,12,7,0,XI ZANG NAN LU
15239,9608,6864,0.107356,16290,50,8,6,0,WEI NING LU
15240,9608,485,0.005814,16470,40,8,7,0,None
15241,9609,11065,0.156269,8204,30,8,7,0,FU SHUN LU
15242,9609,7764,0.049565,7636,30,3,7,0,None
15243,9610,5889,0.09775,19898,50,12,4,0,YAN AN XI LU
15244,9611,10682,0.07984,65629,60,8,6,0,HU NAN LU
15245,9611,5922,0.007553,92826,60,-1,6,0,None
15246,9612,5902,0.105274,7400,30,6,7,0,LONG JIANG LU
15247,9613,2121,0.084143,75721,60,10,7,0,E SHAN LU
15248,9613,6457,0.008931,75720,40,8,7,0,None
15249,9614,9249,0.282786,15037,40,8,7,0,LUO XIANG LU
15250,9614,2252,0.29734,15039,30,6,7,0,CHANG QIAO LU
15251,9615,4788,0.181677,6618,50,8,7,0,LONG CHANG LU
15252,9616,5984,0.035396,21812,40,8,7,0,DONG LI BEI 3 LU
15253,9616,6230,0.501039,21743,40,6,7,0,DONG LI BEI 1 LU
15254,9617,2660,0.148752,79376,30,4,7,0,None
15255,9618,11099,0.012622,15103,40,8,7,0,None
15256,9618,9164,0.221327,15104,60,13,4,0,LONG WU LU
15257,9619,8200,0.515422,21478,70,8,4,0,None
15258,9619,4027,0.452878,16981,50,12,4,0,YAN AN XI LU
15259,9620,1025,0.219637,8696,40,8,7,0,ZHENG BEN LU
15260,9620,3869,0.16422,36152,40,8,7,0,GUO QUAN LU
15261,9621,9907,0.181855,8383,50,4,7,0,CHANG YANG LU
15262,9621,9565,0.006518,8003,50,6,7,0,None
15263,9622,9716,0.289726,89819,20,-1,10,0,SHI BO DA DAO
15264,9623,1121,0.272811,19554,50,8,7,0,CHANG PING LU
15265,9623,4700,0.265107,13177,40,8,7,0,SHAN XI BEI LU
15266,9624,3032,0.166055,7360,30,6,7,0,GAO YANG LU
15267,9624,3846,0.149078,6417,40,8,7,0,DONG YU HANG LU
15268,9625,11179,0.008483,66744,60,8,6,0,None
15269,9625,9807,0.102852,66745,40,8,7,0,DONG CHENG LU
15270,9626,8616,0.007295,12333,40,6,7,0,None
15271,9626,2987,0.182408,12334,40,8,7,0,LAO CHENG DU BEI LU
15272,9626,4948,0.422964,13913,30,6,7,0,DA GU LU
15273,9627,5340,0.412199,75717,40,8,7,0,YING CHUN LU
15274,9628,10008,1.097928,75772,40,8,7,0,REN MIN LU SUI DAO
15275,9628,7630,1.239519,92717,40,8,7,0,REN MIN LU SUI DAO
15276,9629,7104,0.013751,4764,40,-1,6,0,None
15277,9629,5847,0.084597,4760,60,8,4,0,WEN SHUI DONG LU
15278,9630,10804,0.178449,70419,60,8,6,0,None
15279,9631,9154,0.15692,15441,30,6,7,0,QUAN ZHOU LU
15280,9631,9262,0.233907,15478,30,6,7,0,GUI GUO LU
15281,9632,2825,0.20258,9701,30,8,7,0,JIA SHAN LU
15282,9632,6793,0.157887,9702,30,8,7,0,YONG KANG LU
15283,9633,11403,0.147282,13710,30,3,7,0,WEN MIAO LU
15284,9633,9439,0.117759,43399,50,10,7,0,HE NAN NAN LU
15285,9634,2540,0.082247,12980,40,6,7,0,None
15286,9634,2535,0.104423,12977,30,6,7,0,SHUN DE LU
15287,9635,10761,0.189953,5152,50,12,4,0,ZHONG SHAN BEI 1 LU
15288,9636,1005,0.004866,10589,40,8,7,0,None
15289,9637,2427,0.134622,43348,50,8,7,0,DONG CHANG ZHI LU
15290,9637,5959,0.17865,8040,30,6,7,0,ZHOU SHAN LU
15291,9638,10411,0.076381,43076,30,6,7,0,None
15292,9638,1243,0.229927,19970,40,8,7,0,MEI LONG LU
15293,9639,6761,0.239168,14480,40,8,7,0,MA DANG LU
15294,9639,5253,0.170684,14479,40,8,7,0,FU XING ZHONG LU
15295,9640,4177,0.526695,65724,60,16,4,0,SHI JI DA DAO
15296,9640,643,0.019772,66712,50,12,7,0,None
15297,9641,9296,0.116196,13230,60,12,6,0,WU NING NAN LU
15298,9641,5741,0.546836,13187,40,8,7,0,YU YAO LU
15299,9642,5638,0.004978,66133,40,5,7,0,None
15300,9642,4359,0.353553,66134,40,5,7,0,CHANG LIU LU
15301,9643,11432,0.022878,21999,40,-1,6,0,None
15302,9643,8483,0.276155,21998,50,8,4,0,ZHEN BEI LU
15303,9644,10605,0.095539,12950,30,6,7,0,WU JIANG LU
15304,9644,3679,0.051864,12953,40,8,7,0,TAI XING LU
15305,9646,53,0.115381,72709,30,4,7,0,None
15306,9648,4392,0.070546,45917,30,6,7,0,None
15307,9649,1182,0.105601,46141,50,17,7,0,SHANG ZHONG XI LU
15308,9649,8519,0.108896,46139,30,2,7,0,None
15309,9650,8856,0.26077,68761,50,17,6,0,SHANG NAN LU
15310,9650,2397,0.008403,91156,60,15,5,0,HUA XIA XI LU
15311,9651,4004,0.361479,17853,50,12,6,0,CAO YANG LU
15312,9651,2492,0.233563,38559,40,8,7,0,NAN SHI 4 LU
15313,9652,7072,0.005558,4752,60,8,6,0,None
15314,9652,6967,0.066563,4753,40,16,6,0,None
15315,9653,1216,0.224492,11870,50,12,4,0,CHENG DU BEI LU
15316,9656,6206,0.017433,65754,40,10,7,0,CHANG YI LU
15317,9656,7710,0.156701,65755,60,8,6,0,DONG FANG LU
15318,9657,7843,0.246729,56497,30,6,7,0,None
15319,9657,11111,0.315368,56504,50,8,7,0,None
15320,9658,1189,0.394573,12008,50,12,4,0,GONG HE XIN LU
15321,9659,3977,0.211082,79553,20,2,7,0,None
15322,9660,7563,0.112083,7503,60,11,4,0,NING GUO LU
15323,9660,7566,0.081684,7501,30,3,7,0,None
15324,9661,1106,0.260417,18190,50,12,4,0,YAN AN ZHONG LU
15325,9661,11086,0.347449,12439,70,8,4,0,None
15326,9662,135,0.052049,21554,40,8,7,0,LONG HUA XI LU
15327,9662,1463,0.508911,21553,30,4,7,0,None
15328,9663,11322,0.280051,18753,50,8,4,0,ZHEN BEI LU
15329,9663,8957,0.029319,18752,50,-1,4,0,None
15330,9664,8683,0.119216,74882,30,6,7,0,ZHEN ZHONG XIN LU
15331,9664,6119,0.152629,76797,30,3,7,0,None
15332,9665,2287,0.472237,69131,30,6,7,0,XI ZHONG LU
15333,9666,2648,0.157528,6102,40,8,7,0,MEI ZHOU LU
15334,9666,5473,0.148449,6101,50,8,4,0,PING LIANG LU
15335,9666,2890,0.008348,6104,40,4,7,0,None
15336,9667,7458,0.219905,91240,60,4,7,0,LONG YANG LU FU LU
15337,9668,3880,0.008625,93674,30,6,7,0,GAO YANG LU
15338,9668,1513,0.188862,93673,50,8,7,0,DONG CHANG ZHI LU
15339,9669,1938,0.091727,13784,40,8,7,0,FANG XIE LU
15340,9670,5577,0.024214,73961,30,6,7,0,None
15341,9671,2137,0.127015,22671,40,4,7,0,BAO SHAN LU
15342,9671,9069,0.178691,13849,30,8,7,0,HONG XING LU
15343,9673,578,0.174644,13250,30,6,7,0,NING BO LU
15344,9673,9933,0.140664,13945,50,8,7,0,HE NAN ZHONG LU
15345,9674,6777,0.041101,5073,70,8,6,0,None
15346,9674,5588,0.042556,8391,70,8,4,0,None
15347,9675,6711,1.519752,76575,70,-1,1,0,YANG PU DA QIAO
15348,9676,10552,0.275975,10835,50,8,7,0,TONG CHUAN LU
15349,9676,1386,0.550074,10873,40,8,7,0,ZI ZHOU LU
15350,9677,7264,0.120999,13475,30,8,7,0,ZHONG HUA LU
15351,9677,7150,0.149568,13473,30,2,7,0,KUAI ZHU LONG
15352,9678,5770,0.097467,66173,50,12,6,0,MIN SHENG LU
15353,9678,2868,0.012096,66172,40,5,7,0,None
15354,9679,1294,0.241481,64927,60,16,4,0,SHI JI DA DAO
15355,9680,3857,0.183105,6358,40,8,7,0,TANG SHAN LU
15356,9681,4035,0.00642,5849,60,11,4,0,None
15357,9681,4127,0.320536,6183,50,8,7,0,CHANG YANG LU
15358,9682,8701,0.085217,91048,60,8,1,0,None
15359,9682,142,0.13443,91053,60,8,1,0,None
15360,9683,8370,0.00764,5304,50,4,7,0,None
15361,9683,8078,0.384333,5319,50,8,6,0,SHUI DIAN LU
15362,9684,4853,0.008877,66789,60,-1,6,0,None
15363,9684,454,0.171411,66790,50,12,6,0,LU JIA ZUI HUAN LU
15364,9685,1124,0.028096,14837,50,8,4,0,YAN AN XI LU
15365,9686,9656,0.016914,65756,40,10,7,0,CHANG YI LU
15366,9686,8740,0.102233,73987,30,6,7,0,None
15367,9687,3475,0.213814,66998,40,12,7,0,HUA YUAN SHI QIAO LU
15368,9687,1420,0.011897,66818,50,12,6,0,None
15369,9688,10163,0.184111,91011,50,4,6,0,None
15370,9688,1163,0.152026,66115,50,4,6,0,LONG YANG LU
15371,9690,7530,0.538047,71557,40,8,7,0,JIN KOU LU
15372,9690,5756,0.458904,71562,40,8,7,0,JIN YANG LU
15373,9691,7912,0.018963,4978,40,-1,6,0,None
15374,9692,432,0.637666,93254,50,8,7,0,YAO LONG LU
15375,9693,1389,0.056501,15863,60,12,4,0,LONG WU LU
15376,9693,4382,0.22403,20879,30,4,7,0,None
15377,9694,64,0.383999,17082,50,8,7,0,NAN DAN DONG LU
15378,9694,7907,0.156895,15892,40,8,7,0,TIAN YAO QIAO LU
15379,9695,1067,0.216959,65391,40,8,7,0,YAN MIN LU
15380,9695,11011,0.298709,65390,40,8,7,0,YAN ZHEN LU
15381,9696,1336,0.291678,69006,30,6,7,0,YANG NAN ZHI LU
15382,9696,6072,0.399788,69008,40,8,7,0,GAO QING LU
15383,9697,3602,0.193924,16729,50,8,7,0,KAI XUAN LU
15384,9698,5284,0.012614,21992,40,-1,5,0,None
15385,9698,1263,0.184168,21993,50,9,4,0,ZHEN BEI LU
15386,9700,3798,0.009214,56439,40,8,7,0,None
15387,9701,9418,0.208366,7059,60,12,6,0,HAI NING LU
15388,9701,2422,0.014754,6396,40,10,7,0,None
15389,9702,3920,0.00623,16642,50,12,4,0,None
15390,9702,2067,0.004153,16643,40,4,7,0,None
15391,9703,5914,0.187892,76915,40,8,7,0,BI BO LU
15392,9704,2580,0.076283,9149,40,8,6,0,None
15393,9704,4014,0.005122,9148,40,8,7,0,None
15394,9705,2778,0.285307,86749,40,4,7,0,YAO HUA ZHI LU
15395,9705,10931,0.064732,86748,40,6,7,0,YAO HUA ZHI LU
15396,9706,9961,0.173329,9600,40,8,7,0,FU XING XI LU
15397,9707,1033,0.200819,78552,60,16,6,0,DONG FANG LU
15398,9708,3440,0.042936,46590,40,8,7,0,None
15399,9708,613,0.073356,46591,40,8,7,0,None
15400,9709,3144,0.006452,12112,50,-1,7,0,None
15401,9709,9287,0.291532,12111,50,8,7,0,LUO CHUAN ZHONG LU
15402,9710,6732,0.334427,20248,40,8,7,0,XIAN XIA LU
15403,9710,9213,0.467101,38761,40,8,7,0,AN LONG LU
15404,9711,312,0.008008,65547,50,17,6,0,None
15405,9711,5602,0.259698,65522,50,8,7,0,JU JIA QIAO LU
15406,9712,5962,0.40787,18936,70,8,2,0,CAO AN GONG LU
15407,9712,9190,0.301406,9321,70,4,2,0,None
15408,9713,5381,0.174322,13279,60,16,4,0,ZHONG SHAN NAN LU
15409,9713,9751,0.015802,13292,40,8,7,0,None
15410,9714,1857,0.01282,10461,40,8,7,0,BAI SHI LU
15411,9715,8180,0.006952,7019,60,8,6,0,None
15412,9715,2758,0.293092,7020,60,8,6,0,QU YANG LU
15413,9716,4552,1.047887,89821,20,-1,10,0,SHI BO DA DAO
15414,9716,3117,0.141327,89822,20,-1,10,0,BAI LIAN JING LU
15415,9717,7430,0.253827,71346,60,8,6,0,ZHANG JIANG LU
15416,9719,4519,0.005488,16939,40,4,7,0,None
15417,9720,8725,0.090856,7236,50,8,7,0,HE NAN BEI LU
15418,9721,6731,0.246018,13772,40,8,7,0,YONG XING LU
15419,9721,797,0.164034,13847,40,8,7,0,HUI WEN LU
15420,9722,10852,0.012382,86655,30,6,7,0,None
15421,9722,7927,0.117733,86654,70,12,1,0,JI YANG LU
15422,9723,2491,0.007913,10862,40,8,7,0,None
15423,9723,3299,0.098797,10863,50,12,4,0,ZHEN BEI LU
15424,9724,1034,0.310367,9968,30,6,7,0,BEI SHI LU
15425,9725,833,0.322865,64813,50,8,6,0,PU SAN LU
15426,9725,6174,0.007976,91194,60,15,5,0,HUA XIA XI LU
15427,9727,7820,0.140151,19748,30,6,7,0,GU LING LU
15428,9727,1191,0.184133,19752,30,6,7,0,BAI HE LU
15429,9728,786,0.039454,11918,50,12,4,0,ZHONG SHAN BEI LU
15430,9728,6019,0.015342,46562,50,-1,4,0,None
15431,9729,9548,0.189749,13168,50,8,7,0,BEI JING XI LU
15432,9730,10073,0.024714,65845,60,13,5,0,YANG GAO ZHONG LU
15433,9730,5395,0.044128,65844,60,-1,4,0,None
15434,9731,7923,0.015974,65850,40,4,7,0,None
15435,9731,1358,0.337111,65851,60,16,4,0,SHI JI DA DAO
15436,9733,10049,0.003855,8596,40,12,7,0,None
